orderId,userId,shopId,totalAmount,orderStatus,createdAt
7931,8917,34,111000,PAID,2026-01-13T15:07:16.644
7932,9031,757,184000,COMPLETED,2026-01-11T15:07:16.644
7933,4951,1916,233000,PAID,2026-01-14T15:07:16.644
7934,1901,1463,69000,PAID,2026-01-14T15:07:16.644
7935,9127,691,235000,CREATED,2026-01-09T15:07:16.644
7936,9679,1526,100000,SHIPPING,2026-01-12T15:07:16.644
7937,5939,333,244000,PAID,2026-01-15T15:07:16.644
7938,2401,1679,106000,COMPLETED,2026-01-01T15:07:16.644
7939,1014,75,64000,PAID,2026-01-27T15:07:16.644
7940,2290,1844,215000,COMPLETED,2026-01-04T15:07:16.644
7941,6691,1273,88000,PAID,2026-01-21T15:07:16.644
7942,276,1875,199000,PAID,2026-01-01T15:07:16.644
7943,5513,1317,164000,CREATED,2026-01-01T15:07:16.644
7944,4416,717,144000,PAID,2026-01-03T15:07:16.644
7945,4139,914,169000,PAID,2026-01-15T15:07:16.644
7946,5289,394,118000,SHIPPING,2026-01-21T15:07:16.644
7947,1475,537,179000,SHIPPING,2026-01-22T15:07:16.644
7948,959,876,214000,SHIPPING,2026-01-09T15:07:16.644
7949,9748,343,137000,SHIPPING,2025-12-29T15:07:16.644
7950,6341,1221,215000,PAID,2026-01-26T15:07:16.644
7951,9028,926,128000,SHIPPING,2025-12-31T15:07:16.644
7952,8770,7,163000,SHIPPING,2026-01-20T15:07:16.644
7953,5248,1969,209000,PAID,2026-01-11T15:07:16.644
7954,6292,437,203000,SHIPPING,2026-01-24T15:07:16.644
7955,8495,157,102000,SHIPPING,2026-01-08T15:07:16.644
7956,3636,583,175000,PAID,2026-01-05T15:07:16.644
7957,4389,1049,183000,SHIPPING,2026-01-17T15:07:16.644
7958,5898,1672,115000,CREATED,2026-01-07T15:07:16.644
7959,7975,1860,222000,CREATED,2026-01-23T15:07:16.644
7960,3839,1009,142000,CREATED,2026-01-15T15:07:16.644
7961,2185,1417,218000,COMPLETED,2025-12-29T15:07:16.644
7962,4361,1746,182000,PAID,2026-01-11T15:07:16.644
7963,5267,1126,139000,PAID,2026-01-15T15:07:16.644
7964,2285,1457,198000,PAID,2026-01-16T15:07:16.644
7965,1613,1597,105000,CREATED,2026-01-24T15:07:16.644
7966,8284,838,166000,CREATED,2026-01-05T15:07:16.644
7967,4033,604,56000,COMPLETED,2026-01-06T15:07:16.644
7968,7354,727,65000,PAID,2026-01-04T15:07:16.644
7969,6354,1142,130000,PAID,2026-01-09T15:07:16.644
7970,4382,212,117000,CREATED,2026-01-11T15:07:16.644
7971,5496,1402,65000,CREATED,2026-01-23T15:07:16.644
7972,4388,75,219000,PAID,2026-01-17T15:07:16.644
7973,953,923,238000,CREATED,2026-01-11T15:07:16.644
7974,3306,1006,65000,PAID,2025-12-31T15:07:16.644
7975,1286,1295,167000,PAID,2026-01-13T15:07:16.644
7976,5135,971,152000,COMPLETED,2026-01-21T15:07:16.644
7977,1831,1164,211000,COMPLETED,2026-01-23T15:07:16.644
7978,927,131,217000,COMPLETED,2026-01-16T15:07:16.644
7979,6265,970,78000,PAID,2026-01-23T15:07:16.644
7980,6313,1364,133000,COMPLETED,2026-01-04T15:07:16.644
7981,7174,804,194000,SHIPPING,2026-01-22T15:07:16.644
7982,1327,1133,210000,PAID,2026-01-03T15:07:16.644
7983,6233,742,106000,COMPLETED,2026-01-08T15:07:16.644
7984,6422,254,73000,PAID,2026-01-26T15:07:16.644
7985,8648,762,72000,COMPLETED,2026-01-06T15:07:16.644
7986,5524,806,171000,SHIPPING,2026-01-14T15:07:16.644
7987,8883,1153,63000,CREATED,2026-01-12T15:07:16.644
7988,5305,1840,224000,PAID,2026-01-18T15:07:16.644
7989,4789,1828,105000,PAID,2026-01-22T15:07:16.644
7990,848,518,241000,COMPLETED,2026-01-20T15:07:16.644
7991,3665,1455,77000,SHIPPING,2026-01-25T15:07:16.644
7992,9520,819,236000,PAID,2026-01-26T15:07:16.644
7993,7589,376,223000,CREATED,2026-01-20T15:07:16.644
7994,5135,1017,63000,COMPLETED,2026-01-19T15:07:16.644
7995,7093,1685,59000,PAID,2026-01-09T15:07:16.644
7996,4682,35,168000,CREATED,2026-01-07T15:07:16.644
7997,3272,176,121000,SHIPPING,2026-01-11T15:07:16.644
7998,9339,1932,157000,COMPLETED,2026-01-18T15:07:16.644
7999,7542,1604,148000,SHIPPING,2026-01-26T15:07:16.644
8000,9736,928,121000,PAID,2026-01-14T15:07:16.644
8001,65,633,119000,CREATED,2026-01-27T15:07:16.644
8002,220,790,107000,COMPLETED,2026-01-05T15:07:16.644
8003,7010,1365,221000,SHIPPING,2026-01-24T15:07:16.644
8004,3165,1220,131000,PAID,2026-01-12T15:07:16.646
8005,1250,1288,138000,SHIPPING,2026-01-01T15:07:16.646
8006,5289,1011,226000,COMPLETED,2026-01-25T15:07:16.646
8007,9346,1563,87000,CREATED,2026-01-10T15:07:16.646
8008,6435,126,93000,CREATED,2026-01-09T15:07:16.646
8009,2993,538,145000,COMPLETED,2025-12-30T15:07:16.646
8010,4414,877,56000,CREATED,2026-01-15T15:07:16.646
8011,5484,809,232000,SHIPPING,2026-01-23T15:07:16.646
8012,6715,684,210000,CREATED,2026-01-20T15:07:16.646
8013,280,53,135000,CREATED,2026-01-25T15:07:16.646
8014,5020,741,206000,COMPLETED,2025-12-31T15:07:16.646
8015,1378,528,93000,COMPLETED,2026-01-22T15:07:16.646
8016,3952,1702,229000,PAID,2026-01-03T15:07:16.646
8017,1211,128,65000,PAID,2026-01-04T15:07:16.646
8018,6504,798,159000,SHIPPING,2026-01-16T15:07:16.646
8019,6361,917,131000,PAID,2026-01-25T15:07:16.646
8020,7256,982,192000,CREATED,2026-01-02T15:07:16.646
8021,5971,812,76000,COMPLETED,2026-01-26T15:07:16.646
8022,9921,1417,207000,CREATED,2026-01-23T15:07:16.646
8023,1524,1549,83000,SHIPPING,2026-01-23T15:07:16.646
8024,2807,1140,177000,COMPLETED,2026-01-07T15:07:16.646
8025,2281,1292,155000,SHIPPING,2026-01-03T15:07:16.646
8026,9313,315,237000,SHIPPING,2026-01-15T15:07:16.646
8027,4559,229,140000,COMPLETED,2025-12-29T15:07:16.646
8028,7090,1422,160000,SHIPPING,2026-01-14T15:07:16.646
8029,3421,808,215000,SHIPPING,2026-01-23T15:07:16.646
8030,4302,1947,166000,SHIPPING,2026-01-16T15:07:16.646
8031,1368,322,163000,SHIPPING,2026-01-02T15:07:16.646
8032,8781,1797,65000,PAID,2025-12-29T15:07:16.646
8033,2325,954,168000,CREATED,2026-01-20T15:07:16.646
8034,190,1416,119000,CREATED,2026-01-13T15:07:16.646
8035,3321,1009,127000,COMPLETED,2026-01-13T15:07:16.646
8036,9458,100,51000,PAID,2026-01-15T15:07:16.646
8037,8242,371,81000,PAID,2026-01-09T15:07:16.646
8038,1845,1768,127000,COMPLETED,2026-01-11T15:07:16.646
8039,2945,908,136000,COMPLETED,2026-01-14T15:07:16.646
8040,2991,1162,219000,SHIPPING,2026-01-16T15:07:16.646
8041,6428,1758,128000,CREATED,2026-01-06T15:07:16.646
8042,6843,1772,86000,CREATED,2025-12-30T15:07:16.646
8043,2113,1674,206000,COMPLETED,2026-01-15T15:07:16.646
8044,6857,264,223000,CREATED,2025-12-29T15:07:16.646
8045,6366,686,139000,CREATED,2026-01-15T15:07:16.646
8046,1198,368,214000,SHIPPING,2026-01-16T15:07:16.646
8047,1331,1346,62000,CREATED,2025-12-29T15:07:16.646
8048,2578,1365,194000,CREATED,2026-01-11T15:07:16.646
8049,8365,1189,127000,COMPLETED,2026-01-20T15:07:16.646
8050,753,1408,188000,PAID,2026-01-11T15:07:16.646
8051,9366,283,111000,PAID,2025-12-31T15:07:16.646
8052,9620,669,161000,PAID,2026-01-26T15:07:16.646
8053,4690,1843,179000,CREATED,2026-01-21T15:07:16.646
8054,1632,1140,50000,SHIPPING,2026-01-21T15:07:16.646
8055,6181,1586,84000,COMPLETED,2026-01-24T15:07:16.646
8056,2857,440,112000,PAID,2026-01-02T15:07:16.646
8057,8056,1529,242000,SHIPPING,2026-01-18T15:07:16.646
8058,4626,460,173000,SHIPPING,2026-01-11T15:07:16.646
8059,2357,1065,59000,COMPLETED,2026-01-11T15:07:16.646
8060,7193,871,116000,PAID,2026-01-08T15:07:16.646
8061,4785,1338,102000,PAID,2026-01-03T15:07:16.646
8062,3593,1671,238000,CREATED,2026-01-04T15:07:16.646
8063,7549,312,99000,COMPLETED,2026-01-17T15:07:16.646
8064,1406,1467,212000,PAID,2025-12-31T15:07:16.646
8065,577,1725,137000,CREATED,2026-01-26T15:07:16.646
8066,7352,1855,70000,CREATED,2026-01-20T15:07:16.646
8067,3601,1715,75000,CREATED,2026-01-19T15:07:16.646
8068,9975,190,158000,PAID,2026-01-01T15:07:16.646
8069,3181,673,86000,CREATED,2026-01-12T15:07:16.646
8070,4401,1359,66000,PAID,2026-01-15T15:07:16.646
8071,7592,1559,213000,CREATED,2026-01-24T15:07:16.646
8072,4598,1476,116000,CREATED,2026-01-27T15:07:16.646
8073,8093,652,124000,CREATED,2026-01-08T15:07:16.646
8074,5705,1045,169000,SHIPPING,2026-01-26T15:07:16.646
8075,8972,242,226000,COMPLETED,2026-01-03T15:07:16.646
8076,8264,1163,234000,SHIPPING,2026-01-04T15:07:16.646
8077,6108,162,139000,PAID,2026-01-01T15:07:16.646
8078,9803,1763,182000,PAID,2026-01-21T15:07:16.646
8079,1041,1998,72000,CREATED,2026-01-24T15:07:16.646
8080,8946,429,157000,COMPLETED,2026-01-05T15:07:16.646
8081,3809,142,168000,SHIPPING,2026-01-04T15:07:16.646
8082,6454,128,102000,CREATED,2026-01-11T15:07:16.646
8083,2077,233,80000,COMPLETED,2026-01-22T15:07:16.646
8084,3762,1288,248000,COMPLETED,2025-12-31T15:07:16.646
8085,9974,752,179000,PAID,2026-01-21T15:07:16.646
8086,35,44,79000,PAID,2026-01-23T15:07:16.646
8087,8854,724,195000,PAID,2025-12-31T15:07:16.646
8088,2824,259,149000,COMPLETED,2026-01-09T15:07:16.646
8089,2535,339,136000,PAID,2026-01-22T15:07:16.646
8090,9158,657,74000,CREATED,2026-01-21T15:07:16.646
8091,8682,885,122000,CREATED,2026-01-14T15:07:16.646
8092,9986,529,150000,CREATED,2026-01-06T15:07:16.646
8093,4726,1017,171000,PAID,2026-01-21T15:07:16.646
8094,8224,1958,183000,PAID,2026-01-23T15:07:16.646
8095,2793,395,101000,CREATED,2026-01-15T15:07:16.646
8096,1710,852,135000,SHIPPING,2025-12-30T15:07:16.646
8097,2186,262,62000,SHIPPING,2026-01-02T15:07:16.646
8098,5375,141,76000,COMPLETED,2026-01-06T15:07:16.646
8099,717,573,76000,PAID,2026-01-14T15:07:16.646
8100,1999,55,122000,COMPLETED,2026-01-18T15:07:16.646
8101,8087,421,101000,COMPLETED,2026-01-11T15:07:16.646
8102,5170,1005,249000,COMPLETED,2026-01-06T15:07:16.646
8103,9162,640,83000,SHIPPING,2025-12-29T15:07:16.646
8104,4095,1502,62000,COMPLETED,2026-01-13T15:07:16.646
8105,3767,474,105000,SHIPPING,2026-01-22T15:07:16.646
8106,9949,715,139000,SHIPPING,2026-01-10T15:07:16.646
8107,1281,1651,50000,SHIPPING,2026-01-22T15:07:16.646
8108,2220,1833,77000,CREATED,2026-01-20T15:07:16.646
8109,5430,629,50000,SHIPPING,2026-01-08T15:07:16.646
8110,2789,1042,154000,PAID,2026-01-27T15:07:16.646
8111,9599,376,240000,SHIPPING,2026-01-09T15:07:16.646
8112,7666,244,120000,CREATED,2026-01-12T15:07:16.646
8113,2491,207,174000,CREATED,2026-01-17T15:07:16.646
8114,5160,1106,160000,SHIPPING,2026-01-22T15:07:16.646
8115,1764,1569,128000,COMPLETED,2026-01-17T15:07:16.646
8116,5254,315,137000,COMPLETED,2026-01-08T15:07:16.646
8117,2804,292,54000,COMPLETED,2026-01-19T15:07:16.646
8118,4748,1045,177000,CREATED,2026-01-12T15:07:16.646
8119,5694,613,180000,COMPLETED,2026-01-23T15:07:16.646
8120,6778,1738,101000,CREATED,2025-12-29T15:07:16.646
8121,4841,1758,81000,CREATED,2026-01-13T15:07:16.646
8122,7682,1117,66000,SHIPPING,2026-01-03T15:07:16.646
8123,7972,701,239000,COMPLETED,2026-01-01T15:07:16.646
8124,1425,241,139000,CREATED,2026-01-21T15:07:16.646
8125,3442,1113,81000,PAID,2026-01-27T15:07:16.646
8126,5543,1690,95000,CREATED,2026-01-06T15:07:16.646
8127,6238,1982,72000,CREATED,2026-01-16T15:07:16.646
8128,2944,469,109000,CREATED,2026-01-05T15:07:16.646
8129,755,1304,226000,CREATED,2026-01-10T15:07:16.646
8130,8790,1768,172000,SHIPPING,2026-01-07T15:07:16.646
8131,6451,1365,200000,COMPLETED,2026-01-05T15:07:16.646
8132,4559,1282,113000,SHIPPING,2026-01-02T15:07:16.646
8133,4916,1443,50000,COMPLETED,2026-01-15T15:07:16.646
8134,4861,1830,63000,SHIPPING,2026-01-16T15:07:16.646
8135,8923,90,165000,PAID,2025-12-30T15:07:16.646
8136,603,541,109000,SHIPPING,2026-01-14T15:07:16.646
8137,6782,1403,98000,PAID,2026-01-14T15:07:16.646
8138,3994,1362,184000,PAID,2026-01-12T15:07:16.646
8139,7796,1763,160000,SHIPPING,2026-01-27T15:07:16.646
8140,5817,1943,141000,COMPLETED,2026-01-11T15:07:16.646
8141,944,123,115000,CREATED,2026-01-27T15:07:16.646
8142,6289,33,134000,PAID,2026-01-24T15:07:16.646
8143,4273,470,98000,SHIPPING,2026-01-08T15:07:16.646
8144,2760,1021,66000,COMPLETED,2026-01-01T15:07:16.646
8145,257,1869,149000,SHIPPING,2026-01-09T15:07:16.646
8146,2813,1930,240000,COMPLETED,2026-01-04T15:07:16.646
8147,9965,889,124000,PAID,2026-01-22T15:07:16.646
8148,8003,1867,160000,COMPLETED,2026-01-12T15:07:16.646
8149,7582,1221,226000,SHIPPING,2026-01-02T15:07:16.646
8150,993,1459,180000,COMPLETED,2026-01-25T15:07:16.646
8151,2302,489,236000,CREATED,2025-12-29T15:07:16.646
8152,3794,255,99000,PAID,2026-01-17T15:07:16.646
8153,9827,1118,224000,SHIPPING,2026-01-20T15:07:16.646
8154,4905,196,151000,PAID,2026-01-01T15:07:16.646
8155,2053,1621,212000,SHIPPING,2026-01-24T15:07:16.646
8156,5036,1451,207000,SHIPPING,2026-01-19T15:07:16.646
8157,3111,1103,148000,COMPLETED,2026-01-10T15:07:16.646
8158,3393,264,225000,PAID,2025-12-31T15:07:16.646
8159,5154,1463,125000,CREATED,2026-01-02T15:07:16.646
8160,5770,1010,243000,SHIPPING,2026-01-26T15:07:16.646
8161,1105,1577,58000,SHIPPING,2026-01-23T15:07:16.646
8162,8322,419,163000,SHIPPING,2026-01-05T15:07:16.646
8163,9573,1550,98000,PAID,2026-01-08T15:07:16.646
8164,5563,1156,129000,CREATED,2026-01-02T15:07:16.646
8165,5672,80,177000,COMPLETED,2026-01-20T15:07:16.646
8166,612,702,152000,SHIPPING,2026-01-02T15:07:16.646
8167,2016,266,208000,COMPLETED,2026-01-13T15:07:16.646
8168,4399,549,140000,PAID,2026-01-23T15:07:16.646
8169,5207,1411,173000,CREATED,2026-01-03T15:07:16.646
8170,2964,782,181000,CREATED,2026-01-23T15:07:16.646
8171,9256,277,178000,PAID,2026-01-04T15:07:16.646
8172,114,1529,142000,COMPLETED,2026-01-11T15:07:16.646
8173,5374,1209,109000,COMPLETED,2026-01-05T15:07:16.646
8174,8451,803,175000,PAID,2026-01-03T15:07:16.646
8175,6908,1578,233000,CREATED,2026-01-15T15:07:16.646
8176,7239,731,156000,COMPLETED,2026-01-26T15:07:16.646
8177,6836,281,115000,COMPLETED,2026-01-06T15:07:16.646
8178,1192,1005,79000,PAID,2026-01-15T15:07:16.646
8179,285,1940,65000,COMPLETED,2026-01-08T15:07:16.646
8180,7838,1900,225000,SHIPPING,2026-01-19T15:07:16.646
8181,5337,743,66000,COMPLETED,2026-01-15T15:07:16.646
8182,9812,474,148000,SHIPPING,2026-01-20T15:07:16.646
8183,6156,1685,199000,SHIPPING,2026-01-07T15:07:16.646
8184,932,7,84000,CREATED,2026-01-03T15:07:16.646
8185,2793,422,146000,COMPLETED,2026-01-19T15:07:16.646
8186,4752,795,101000,CREATED,2026-01-02T15:07:16.646
8187,8705,1730,159000,PAID,2026-01-04T15:07:16.646
8188,2485,753,110000,SHIPPING,2026-01-22T15:07:16.646
8189,4987,158,72000,COMPLETED,2026-01-07T15:07:16.646
8190,1556,36,145000,COMPLETED,2026-01-18T15:07:16.646
8191,8504,1463,83000,SHIPPING,2026-01-10T15:07:16.646
8192,9088,191,83000,COMPLETED,2026-01-02T15:07:16.646
8193,5544,1499,154000,SHIPPING,2026-01-07T15:07:16.646
8194,2166,1731,149000,PAID,2026-01-09T15:07:16.646
8195,2392,876,126000,SHIPPING,2026-01-15T15:07:16.646
8196,8230,17,212000,PAID,2026-01-02T15:07:16.646
8197,8807,255,87000,COMPLETED,2026-01-26T15:07:16.646
8198,1132,504,128000,CREATED,2026-01-17T15:07:16.646
8199,1084,1876,143000,SHIPPING,2026-01-16T15:07:16.646
8200,1696,315,239000,PAID,2025-12-31T15:07:16.646
8201,3142,1605,164000,COMPLETED,2026-01-07T15:07:16.646
8202,8640,1428,246000,COMPLETED,2026-01-01T15:07:16.646
8203,7987,1053,194000,CREATED,2026-01-10T15:07:16.646
8204,5884,98,156000,PAID,2026-01-26T15:07:16.646
8205,196,1715,89000,COMPLETED,2026-01-17T15:07:16.646
8206,7231,1902,183000,CREATED,2026-01-27T15:07:16.646
8207,3827,1080,210000,PAID,2026-01-04T15:07:16.646
8208,3348,484,140000,SHIPPING,2026-01-20T15:07:16.646
8209,7274,1674,90000,CREATED,2025-12-31T15:07:16.646
8210,14,1919,220000,CREATED,2026-01-23T15:07:16.646
8211,5432,215,161000,CREATED,2026-01-19T15:07:16.646
8212,9131,177,136000,SHIPPING,2026-01-25T15:07:16.646
8213,1545,957,147000,SHIPPING,2026-01-18T15:07:16.646
8214,9242,557,221000,COMPLETED,2026-01-02T15:07:16.646
8215,8731,1741,200000,COMPLETED,2026-01-19T15:07:16.646
8216,3396,1175,163000,SHIPPING,2026-01-26T15:07:16.646
8217,990,1820,131000,SHIPPING,2026-01-16T15:07:16.646
8218,7370,693,121000,PAID,2026-01-06T15:07:16.646
8219,4174,1287,114000,COMPLETED,2026-01-20T15:07:16.646
8220,9952,778,228000,PAID,2026-01-18T15:07:16.646
8221,5808,1755,218000,SHIPPING,2026-01-07T15:07:16.646
8222,2290,914,243000,PAID,2026-01-14T15:07:16.646
8223,3989,1877,60000,SHIPPING,2026-01-03T15:07:16.646
8224,3380,992,148000,PAID,2026-01-06T15:07:16.646
8225,7851,1028,158000,CREATED,2026-01-12T15:07:16.646
8226,1526,843,157000,CREATED,2026-01-21T15:07:16.646
8227,5567,1524,144000,CREATED,2026-01-16T15:07:16.646
8228,7829,1004,183000,SHIPPING,2026-01-10T15:07:16.646
8229,2917,773,95000,CREATED,2026-01-16T15:07:16.646
8230,2057,778,212000,CREATED,2026-01-19T15:07:16.646
8231,7011,1723,103000,CREATED,2026-01-15T15:07:16.646
8232,8337,1361,155000,PAID,2026-01-08T15:07:16.646
8233,2414,694,235000,CREATED,2026-01-11T15:07:16.646
8234,3105,1255,167000,PAID,2026-01-25T15:07:16.646
8235,5062,1887,158000,COMPLETED,2026-01-13T15:07:16.646
8236,3227,343,227000,SHIPPING,2026-01-15T15:07:16.646
8237,2854,1484,109000,CREATED,2026-01-10T15:07:16.646
8238,5625,1060,196000,CREATED,2026-01-20T15:07:16.646
8239,4458,1638,176000,SHIPPING,2026-01-26T15:07:16.646
8240,4593,443,182000,COMPLETED,2026-01-20T15:07:16.646
8241,6567,211,239000,PAID,2026-01-05T15:07:16.646
8242,8530,1922,137000,PAID,2026-01-27T15:07:16.646
8243,7217,1524,58000,SHIPPING,2025-12-29T15:07:16.646
8244,2637,1071,144000,PAID,2026-01-06T15:07:16.646
8245,5682,1275,224000,CREATED,2026-01-20T15:07:16.646
8246,4599,609,196000,SHIPPING,2026-01-18T15:07:16.646
8247,1999,1701,60000,CREATED,2026-01-19T15:07:16.646
8248,1814,81,228000,PAID,2026-01-24T15:07:16.646
8249,9142,1106,191000,CREATED,2026-01-07T15:07:16.646
8250,6763,262,143000,CREATED,2026-01-13T15:07:16.646
8251,1198,1607,219000,SHIPPING,2026-01-07T15:07:16.646
8252,227,1304,237000,SHIPPING,2026-01-24T15:07:16.646
8253,8508,1801,173000,CREATED,2026-01-16T15:07:16.646
8254,2065,1285,243000,SHIPPING,2026-01-05T15:07:16.646
8255,1068,1875,108000,PAID,2026-01-15T15:07:16.646
8256,6763,1242,175000,SHIPPING,2026-01-11T15:07:16.646
8257,2206,406,97000,CREATED,2026-01-10T15:07:16.646
8258,1159,1551,120000,CREATED,2026-01-22T15:07:16.646
8259,3280,920,108000,SHIPPING,2026-01-21T15:07:16.646
8260,2428,1657,214000,CREATED,2026-01-23T15:07:16.646
8261,8486,421,126000,COMPLETED,2026-01-19T15:07:16.646
8262,7695,310,166000,COMPLETED,2026-01-23T15:07:16.646
8263,8330,1956,236000,PAID,2026-01-25T15:07:16.646
8264,9765,237,179000,PAID,2026-01-06T15:07:16.646
8265,7444,283,248000,CREATED,2026-01-04T15:07:16.646
8266,6636,411,75000,SHIPPING,2026-01-13T15:07:16.646
8267,6616,1600,200000,CREATED,2026-01-13T15:07:16.646
8268,9842,1467,166000,PAID,2026-01-26T15:07:16.646
8269,6600,520,84000,PAID,2026-01-23T15:07:16.646
8270,9685,313,217000,SHIPPING,2025-12-29T15:07:16.646
8271,1573,1606,151000,PAID,2026-01-12T15:07:16.646
8272,1139,1284,181000,COMPLETED,2026-01-24T15:07:16.646
8273,6638,200,246000,COMPLETED,2026-01-25T15:07:16.646
8274,1417,812,139000,PAID,2026-01-17T15:07:16.646
8275,8509,1569,206000,PAID,2025-12-30T15:07:16.646
8276,4489,1129,151000,SHIPPING,2026-01-07T15:07:16.646
8277,5272,614,165000,CREATED,2026-01-19T15:07:16.646
8278,8079,218,83000,CREATED,2026-01-13T15:07:16.646
8279,7341,1248,166000,PAID,2025-12-30T15:07:16.646
8280,8463,650,164000,PAID,2026-01-12T15:07:16.646
8281,2694,973,105000,SHIPPING,2026-01-03T15:07:16.646
8282,744,226,99000,CREATED,2026-01-15T15:07:16.646
8283,4647,744,229000,CREATED,2026-01-24T15:07:16.646
8284,3296,191,244000,PAID,2026-01-12T15:07:16.646
8285,9409,716,173000,PAID,2026-01-23T15:07:16.646
8286,5907,610,158000,PAID,2026-01-26T15:07:16.646
8287,2049,1222,104000,PAID,2025-12-30T15:07:16.646
8288,842,1999,170000,CREATED,2026-01-18T15:07:16.646
8289,7126,230,241000,COMPLETED,2026-01-19T15:07:16.646
8290,3228,675,89000,CREATED,2025-12-30T15:07:16.646
8291,1133,222,86000,COMPLETED,2026-01-12T15:07:16.646
8292,9358,1677,182000,SHIPPING,2026-01-05T15:07:16.646
8293,7055,1523,102000,COMPLETED,2026-01-10T15:07:16.646
8294,1922,928,164000,COMPLETED,2026-01-27T15:07:16.646
8295,6915,770,121000,PAID,2026-01-18T15:07:16.646
8296,8018,1121,220000,COMPLETED,2026-01-24T15:07:16.646
8297,9563,118,245000,PAID,2026-01-20T15:07:16.646
8298,3412,1461,55000,SHIPPING,2026-01-22T15:07:16.646
8299,7708,818,158000,PAID,2026-01-06T15:07:16.646
8300,8582,1347,179000,PAID,2026-01-01T15:07:16.646
8301,1262,923,171000,CREATED,2026-01-19T15:07:16.646
8302,2087,1363,130000,PAID,2026-01-13T15:07:16.646
8303,1321,812,148000,PAID,2026-01-22T15:07:16.646
8304,639,1026,189000,CREATED,2026-01-13T15:07:16.646
8305,8980,1468,59000,COMPLETED,2026-01-02T15:07:16.646
8306,9702,48,173000,COMPLETED,2026-01-09T15:07:16.646
8307,6385,192,235000,COMPLETED,2026-01-16T15:07:16.646
8308,7475,884,247000,COMPLETED,2026-01-10T15:07:16.646
8309,848,1297,206000,PAID,2026-01-24T15:07:16.646
8310,8293,1324,184000,PAID,2026-01-06T15:07:16.646
8311,3288,195,107000,COMPLETED,2026-01-07T15:07:16.646
8312,6961,1447,198000,PAID,2026-01-01T15:07:16.646
8313,7906,1122,151000,CREATED,2026-01-16T15:07:16.646
8314,5972,926,160000,SHIPPING,2026-01-18T15:07:16.646
8315,9962,1198,155000,SHIPPING,2026-01-07T15:07:16.646
8316,5499,1940,215000,PAID,2026-01-08T15:07:16.646
8317,6197,1033,247000,PAID,2026-01-11T15:07:16.646
8318,2813,1293,230000,PAID,2026-01-09T15:07:16.646
8319,5512,1873,163000,SHIPPING,2026-01-15T15:07:16.646
8320,9956,452,145000,COMPLETED,2026-01-07T15:07:16.646
8321,1639,1592,192000,SHIPPING,2026-01-21T15:07:16.646
8322,4410,28,174000,SHIPPING,2025-12-30T15:07:16.646
8323,1707,281,178000,SHIPPING,2026-01-24T15:07:16.646
8324,1104,59,80000,PAID,2026-01-02T15:07:16.646
8325,5602,724,245000,CREATED,2026-01-10T15:07:16.646
8326,8294,542,241000,SHIPPING,2026-01-11T15:07:16.646
8327,4244,1451,186000,CREATED,2026-01-16T15:07:16.646
8328,4172,1635,112000,SHIPPING,2026-01-23T15:07:16.646
